agent,winner,turns,run_time,depth,path_count,win_weight,draw_weight,lose_weight
MonteCarlo,MonteCarlo,125,20.42960810661316,50,50,1,-1,-2
MonteCarlo,MonteCarlo,99,16.38069200515747,50,50,1,-1,-2
MonteCarlo,MonteCarlo,129,20.760209321975708,50,50,1,-1,-2
MonteCarlo,Random,108,16.818620920181274,50,50,1,-1,-2
MonteCarlo,MonteCarlo,239,36.25288105010986,50,50,1,-1,-2
MonteCarlo,MonteCarlo,107,17.548216819763184,50,50,1,-1,-2
MonteCarlo,MonteCarlo,109,18.217307806015015,50,50,1,-1,-2
MonteCarlo,draw,533,62.50708508491516,50,50,1,-1,-2
MonteCarlo,MonteCarlo,193,29.01450538635254,50,50,1,-1,-2
MonteCarlo,MonteCarlo,147,23.903151750564575,50,50,1,-1,-2
MonteCarlo,draw,441,53.27227020263672,50,50,1,-1,-2
MonteCarlo,MonteCarlo,65,10.76566219329834,50,50,1,-1,-2
MonteCarlo,MonteCarlo,203,30.74371576309204,50,50,1,-1,-2
MonteCarlo,MonteCarlo,139,22.357566356658936,50,50,1,-1,-2
MonteCarlo,MonteCarlo,125,20.36818504333496,50,50,1,-1,-2
MonteCarlo,MonteCarlo,91,14.53879189491272,50,50,1,-1,-2
MonteCarlo,MonteCarlo,411,54.08956480026245,50,50,1,-1,-2
MonteCarlo,MonteCarlo,101,15.704234838485718,50,50,1,-1,-2
MonteCarlo,MonteCarlo,65,10.613131046295166,50,50,1,-1,-2
MonteCarlo,MonteCarlo,55,8.276415824890137,50,50,1,-1,-2
MonteCarlo,draw,365,43.593008279800415,50,50,1,-1,-2
MonteCarlo,MonteCarlo,117,16.876917123794556,50,50,1,-1,-2
MonteCarlo,MonteCarlo,67,10.47434377670288,50,50,1,-1,-2
MonteCarlo,MonteCarlo,203,27.65479803085327,50,50,1,-1,-2
MonteCarlo,draw,498,56.29216909408569,50,50,1,-1,-2
MonteCarlo,MonteCarlo,99,15.04756474494934,50,50,1,-1,-2
MonteCarlo,MonteCarlo,67,10.212302207946777,50,50,1,-1,-2
MonteCarlo,MonteCarlo,251,34.04628586769104,50,50,1,-1,-2
MonteCarlo,MonteCarlo,277,36.87537693977356,50,50,1,-1,-2
MonteCarlo,MonteCarlo,51,7.657931089401245,50,50,1,-1,-2
MonteCarlo,MonteCarlo,251,33.28668808937073,50,50,1,-1,-2
MonteCarlo,draw,406,51.704609870910645,50,50,1,-1,-2
MonteCarlo,draw,505,57.472004890441895,50,50,1,-1,-2
MonteCarlo,MonteCarlo,13,2.057666063308716,50,50,1,-1,-2
MonteCarlo,MonteCarlo,231,32.202690839767456,50,50,1,-1,-2
MonteCarlo,Random,128,18.858731985092163,50,50,1,-1,-2
MonteCarlo,MonteCarlo,21,3.302720546722412,50,50,1,-1,-2
MonteCarlo,MonteCarlo,71,10.90281891822815,50,50,1,-1,-2
MonteCarlo,MonteCarlo,169,24.476649045944214,50,50,1,-1,-2
MonteCarlo,MonteCarlo,67,9.906259775161743,50,50,1,-1,-2
MonteCarlo,Random,56,8.39888310432434,50,50,1,-1,-2
MonteCarlo,MonteCarlo,139,19.180279970169067,50,50,1,-1,-2
MonteCarlo,MonteCarlo,289,39.91224408149719,50,50,1,-1,-2
MonteCarlo,MonteCarlo,93,13.896219968795776,50,50,1,-1,-2
MonteCarlo,MonteCarlo,165,23.67591404914856,50,50,1,-1,-2
MonteCarlo,MonteCarlo,151,21.906088829040527,50,50,1,-1,-2
MonteCarlo,draw,538,60.68193602561951,50,50,1,-1,-2
MonteCarlo,MonteCarlo,101,13.817018270492554,50,50,1,-1,-2
MonteCarlo,draw,419,48.54534983634949,50,50,1,-1,-2
MonteCarlo,MonteCarlo,141,20.351166009902954,50,50,1,-1,-2
MonteCarlo,MonteCarlo,75,11.0315420627594,50,50,1,-1,-2
MonteCarlo,MonteCarlo,95,14.776143074035645,50,50,1,-1,-2
MonteCarlo,MonteCarlo,95,13.46820878982544,50,50,1,-1,-2
MonteCarlo,MonteCarlo,67,10.26816987991333,50,50,1,-1,-2
MonteCarlo,MonteCarlo,343,44.72240424156189,50,50,1,-1,-2
MonteCarlo,draw,444,53.60473322868347,50,50,1,-1,-2
MonteCarlo,Random,436,51.39014196395874,50,50,1,-1,-2
MonteCarlo,MonteCarlo,49,7.668817043304443,50,50,1,-1,-2
MonteCarlo,MonteCarlo,197,28.085630893707275,50,50,1,-1,-2
MonteCarlo,MonteCarlo,61,9.17405891418457,50,50,1,-1,-2
MonteCarlo,MonteCarlo,137,20.822443962097168,50,50,1,-1,-2
