agent,winner,turns,run_time,depth,path_count,win_weight,draw_weight,lose_weight
MonteCarlo,draw,408,0.3705768585205078,3,5,1,-1,-2
MonteCarlo,Random,140,0.1416618824005127,3,5,1,-1,-2
MonteCarlo,MonteCarlo,103,0.12421512603759766,3,5,1,-1,-2
MonteCarlo,draw,172,0.20255064964294434,3,5,1,-1,-2
MonteCarlo,draw,323,0.40401482582092285,3,5,1,-1,-2
MonteCarlo,Random,124,0.13628482818603516,3,5,1,-1,-2
MonteCarlo,draw,519,0.48812007904052734,3,5,1,-1,-2
MonteCarlo,draw,622,0.5087509155273438,3,5,1,-1,-2
MonteCarlo,draw,335,0.3079049587249756,3,5,1,-1,-2
MonteCarlo,draw,425,0.40083909034729004,3,5,1,-1,-2
MonteCarlo,draw,356,0.3372800350189209,3,5,1,-1,-2
MonteCarlo,draw,398,0.3584282398223877,3,5,1,-1,-2
MonteCarlo,draw,404,0.35167527198791504,3,5,1,-1,-2
MonteCarlo,MonteCarlo,127,0.12931299209594727,3,5,1,-1,-2
MonteCarlo,draw,480,0.41291117668151855,3,5,1,-1,-2
MonteCarlo,draw,473,0.4465341567993164,3,5,1,-1,-2
MonteCarlo,draw,448,0.3803880214691162,3,5,1,-1,-2
MonteCarlo,Random,252,0.26744699478149414,3,5,1,-1,-2
MonteCarlo,draw,480,0.439054012298584,3,5,1,-1,-2
MonteCarlo,draw,394,0.3561849594116211,3,5,1,-1,-2
MonteCarlo,draw,572,0.5638089179992676,3,5,1,-1,-2
MonteCarlo,MonteCarlo,179,0.19764208793640137,3,5,1,-1,-2
MonteCarlo,draw,368,0.3222663402557373,3,5,1,-1,-2
MonteCarlo,draw,489,0.44706296920776367,3,5,1,-1,-2
MonteCarlo,draw,439,0.4390227794647217,3,5,1,-1,-2
MonteCarlo,draw,446,0.4914560317993164,3,5,1,-1,-2
MonteCarlo,MonteCarlo,109,0.12318301200866699,3,5,1,-1,-2
MonteCarlo,draw,350,0.32160091400146484,3,5,1,-1,-2
MonteCarlo,draw,535,0.5245177745819092,3,5,1,-1,-2
MonteCarlo,draw,434,0.4389660358428955,3,5,1,-1,-2
MonteCarlo,MonteCarlo,135,0.14976716041564941,3,5,1,-1,-2
MonteCarlo,draw,343,0.3207087516784668,3,5,1,-1,-2
MonteCarlo,draw,426,0.40642499923706055,3,5,1,-1,-2
MonteCarlo,MonteCarlo,181,0.20383906364440918,3,5,1,-1,-2
MonteCarlo,draw,425,0.40535688400268555,3,5,1,-1,-2
MonteCarlo,draw,524,0.5417690277099609,3,5,1,-1,-2
MonteCarlo,draw,448,0.441270112991333,3,5,1,-1,-2
MonteCarlo,Random,156,0.17912721633911133,3,5,1,-1,-2
MonteCarlo,draw,544,0.5272519588470459,3,5,1,-1,-2
MonteCarlo,draw,404,0.3947629928588867,3,5,1,-1,-2
MonteCarlo,draw,383,0.33369874954223633,3,5,1,-1,-2
MonteCarlo,draw,564,0.4933478832244873,3,5,1,-1,-2
MonteCarlo,draw,491,0.4287600517272949,3,5,1,-1,-2
MonteCarlo,draw,681,0.6272947788238525,3,5,1,-1,-2
MonteCarlo,draw,351,0.33739304542541504,3,5,1,-1,-2
MonteCarlo,draw,414,0.43514513969421387,3,5,1,-1,-2
MonteCarlo,draw,442,0.4720580577850342,3,5,1,-1,-2
MonteCarlo,draw,549,0.5199201107025146,3,5,1,-1,-2
MonteCarlo,draw,500,0.4761800765991211,3,5,1,-1,-2
MonteCarlo,Random,306,0.3220639228820801,3,5,1,-1,-2
MonteCarlo,MonteCarlo,161,0.17406892776489258,3,5,1,-1,-2
MonteCarlo,draw,266,0.26106882095336914,3,5,1,-1,-2
MonteCarlo,draw,487,0.47087788581848145,3,5,1,-1,-2
MonteCarlo,draw,403,0.34958386421203613,3,5,1,-1,-2
MonteCarlo,draw,401,0.40415501594543457,3,5,1,-1,-2
MonteCarlo,MonteCarlo,303,0.31066393852233887,3,5,1,-1,-2
MonteCarlo,draw,472,0.41867804527282715,3,5,1,-1,-2
MonteCarlo,MonteCarlo,251,0.2700059413909912,3,5,1,-1,-2
MonteCarlo,MonteCarlo,381,0.37415194511413574,3,5,1,-1,-2
MonteCarlo,Random,140,0.16378474235534668,3,5,1,-1,-2
MonteCarlo,draw,594,0.5335149765014648,3,5,1,-1,-2
MonteCarlo,draw,496,0.47490715980529785,3,5,1,-1,-2
MonteCarlo,draw,449,0.43924498558044434,3,5,1,-1,-2
MonteCarlo,MonteCarlo,251,0.2630000114440918,3,5,1,-1,-2
MonteCarlo,draw,415,0.39312005043029785,3,5,1,-1,-2
MonteCarlo,draw,414,0.3969712257385254,3,5,1,-1,-2
MonteCarlo,MonteCarlo,27,0.029831886291503906,3,5,1,-1,-2
MonteCarlo,MonteCarlo,157,0.1711738109588623,3,5,1,-1,-2
MonteCarlo,draw,478,0.4252901077270508,3,5,1,-1,-2
MonteCarlo,draw,330,0.3188750743865967,3,5,1,-1,-2
MonteCarlo,draw,462,0.3931589126586914,3,5,1,-1,-2
