agent,winner,turns,run_time,depth,path_count,win_weight,draw_weight,lose_weight
MonteCarlo,draw,546,4.071352005004883,50,3,1,-1,-2
MonteCarlo,Random,322,2.620015859603882,50,3,1,-1,-2
MonteCarlo,draw,422,3.059445858001709,50,3,1,-1,-2
MonteCarlo,draw,527,3.9390931129455566,50,3,1,-1,-2
MonteCarlo,draw,464,3.4678659439086914,50,3,1,-1,-2
MonteCarlo,Random,74,0.6824350357055664,50,3,1,-1,-2
MonteCarlo,draw,445,3.227206230163574,50,3,1,-1,-2
MonteCarlo,draw,495,3.7690460681915283,50,3,1,-1,-2
MonteCarlo,draw,456,3.4466538429260254,50,3,1,-1,-2
MonteCarlo,Random,134,1.224952220916748,50,3,1,-1,-2
MonteCarlo,draw,457,3.290287971496582,50,3,1,-1,-2
MonteCarlo,Random,148,1.4442787170410156,50,3,1,-1,-2
MonteCarlo,draw,587,3.977839708328247,50,3,1,-1,-2
MonteCarlo,MonteCarlo,113,1.073185920715332,50,3,1,-1,-2
MonteCarlo,MonteCarlo,69,0.6426796913146973,50,3,1,-1,-2
MonteCarlo,draw,586,4.239459991455078,50,3,1,-1,-2
MonteCarlo,MonteCarlo,85,0.8106801509857178,50,3,1,-1,-2
MonteCarlo,MonteCarlo,97,0.859328031539917,50,3,1,-1,-2
MonteCarlo,MonteCarlo,125,1.1980979442596436,50,3,1,-1,-2
