agent,winner,turns,run_time,depth,path_count,win_weight,draw_weight,lose_weight
MonteCarlo,MonteCarlo,97,1.9397802352905273,10,30,1,-1,-2
MonteCarlo,MonteCarlo,181,3.578568935394287,10,30,1,-1,-2
MonteCarlo,MonteCarlo,241,4.398983955383301,10,30,1,-1,-2
MonteCarlo,draw,569,8.8806631565094,10,30,1,-1,-2
MonteCarlo,draw,569,9.273156881332397,10,30,1,-1,-2
MonteCarlo,MonteCarlo,111,2.189652919769287,10,30,1,-1,-2
MonteCarlo,MonteCarlo,153,2.993175983428955,10,30,1,-1,-2
MonteCarlo,MonteCarlo,9,0.16577410697937012,10,30,1,-1,-2
MonteCarlo,draw,334,5.3358118534088135,10,30,1,-1,-2
MonteCarlo,draw,524,8.722166061401367,10,30,1,-1,-2
MonteCarlo,MonteCarlo,77,1.4905362129211426,10,30,1,-1,-2
MonteCarlo,MonteCarlo,79,1.594855785369873,10,30,1,-1,-2
MonteCarlo,MonteCarlo,125,2.57940411567688,10,30,1,-1,-2
MonteCarlo,MonteCarlo,27,0.50166916847229,10,30,1,-1,-2
MonteCarlo,MonteCarlo,269,4.464534044265747,10,30,1,-1,-2
MonteCarlo,draw,478,7.4247190952301025,10,30,1,-1,-2
MonteCarlo,MonteCarlo,131,2.495673179626465,10,30,1,-1,-2
MonteCarlo,draw,633,9.889421939849854,10,30,1,-1,-2
MonteCarlo,MonteCarlo,109,2.136723041534424,10,30,1,-1,-2
MonteCarlo,MonteCarlo,271,4.754079103469849,10,30,1,-1,-2
MonteCarlo,MonteCarlo,45,0.9311881065368652,10,30,1,-1,-2
MonteCarlo,MonteCarlo,117,2.388554811477661,10,30,1,-1,-2
MonteCarlo,MonteCarlo,83,1.61391282081604,10,30,1,-1,-2
MonteCarlo,MonteCarlo,145,2.7326409816741943,10,30,1,-1,-2
MonteCarlo,MonteCarlo,153,2.860935926437378,10,30,1,-1,-2
MonteCarlo,MonteCarlo,101,2.0573220252990723,10,30,1,-1,-2
MonteCarlo,draw,492,7.706711053848267,10,30,1,-1,-2
MonteCarlo,MonteCarlo,147,2.792285203933716,10,30,1,-1,-2
MonteCarlo,Random,188,3.716948986053467,10,30,1,-1,-2
MonteCarlo,MonteCarlo,127,2.4621047973632812,10,30,1,-1,-2
MonteCarlo,MonteCarlo,101,1.9374079704284668,10,30,1,-1,-2
MonteCarlo,MonteCarlo,311,5.664902925491333,10,30,1,-1,-2
MonteCarlo,MonteCarlo,73,1.5684168338775635,10,30,1,-1,-2
MonteCarlo,MonteCarlo,117,2.222109317779541,10,30,1,-1,-2
MonteCarlo,Random,64,1.2921972274780273,10,30,1,-1,-2
MonteCarlo,Random,234,4.677647829055786,10,30,1,-1,-2
MonteCarlo,MonteCarlo,73,1.489569902420044,10,30,1,-1,-2
MonteCarlo,MonteCarlo,109,2.2550599575042725,10,30,1,-1,-2
MonteCarlo,draw,516,8.297044038772583,10,30,1,-1,-2
MonteCarlo,MonteCarlo,55,1.080711841583252,10,30,1,-1,-2
MonteCarlo,MonteCarlo,59,1.142359972000122,10,30,1,-1,-2
MonteCarlo,MonteCarlo,5,0.14593195915222168,10,30,1,-1,-2
MonteCarlo,MonteCarlo,141,2.7210729122161865,10,30,1,-1,-2
MonteCarlo,MonteCarlo,101,1.979795217514038,10,30,1,-1,-2
MonteCarlo,MonteCarlo,103,2.05676007270813,10,30,1,-1,-2
MonteCarlo,MonteCarlo,157,3.1437830924987793,10,30,1,-1,-2
MonteCarlo,MonteCarlo,37,0.7823450565338135,10,30,1,-1,-2
MonteCarlo,MonteCarlo,111,2.141838788986206,10,30,1,-1,-2
MonteCarlo,Random,232,4.217390060424805,10,30,1,-1,-2
MonteCarlo,MonteCarlo,123,2.3459999561309814,10,30,1,-1,-2
