agent,winner,turns,run_time,depth,path_count,win_weight,draw_weight,lose_weight
MonteCarlo,draw,451,3.7810370922088623,3,50,1,-1,-2
MonteCarlo,MonteCarlo,259,2.5290417671203613,3,50,1,-1,-2
MonteCarlo,draw,440,3.7499897480010986,3,50,1,-1,-2
MonteCarlo,MonteCarlo,259,2.3948309421539307,3,50,1,-1,-2
MonteCarlo,MonteCarlo,191,2.0409672260284424,3,50,1,-1,-2
MonteCarlo,MonteCarlo,165,1.5754170417785645,3,50,1,-1,-2
MonteCarlo,MonteCarlo,101,1.1082868576049805,3,50,1,-1,-2
MonteCarlo,Random,104,1.1269290447235107,3,50,1,-1,-2
MonteCarlo,MonteCarlo,39,0.48459506034851074,3,50,1,-1,-2
MonteCarlo,MonteCarlo,43,0.418013334274292,3,50,1,-1,-2
MonteCarlo,draw,571,4.5755510330200195,3,50,1,-1,-2
MonteCarlo,draw,444,3.464071035385132,3,50,1,-1,-2
MonteCarlo,draw,441,3.5548007488250732,3,50,1,-1,-2
MonteCarlo,MonteCarlo,201,1.8120288848876953,3,50,1,-1,-2
MonteCarlo,MonteCarlo,247,2.318610191345215,3,50,1,-1,-2
MonteCarlo,MonteCarlo,207,2.1492817401885986,3,50,1,-1,-2
MonteCarlo,MonteCarlo,159,1.7171931266784668,3,50,1,-1,-2
MonteCarlo,draw,307,2.4480152130126953,3,50,1,-1,-2
MonteCarlo,MonteCarlo,147,1.4584770202636719,3,50,1,-1,-2
MonteCarlo,MonteCarlo,15,0.1461658477783203,3,50,1,-1,-2
MonteCarlo,MonteCarlo,95,0.9445140361785889,3,50,1,-1,-2
MonteCarlo,draw,450,3.817707061767578,3,50,1,-1,-2
MonteCarlo,draw,388,3.427103042602539,3,50,1,-1,-2
MonteCarlo,MonteCarlo,57,0.5804951190948486,3,50,1,-1,-2
MonteCarlo,MonteCarlo,67,0.7350170612335205,3,50,1,-1,-2
MonteCarlo,MonteCarlo,7,0.07211804389953613,3,50,1,-1,-2
MonteCarlo,MonteCarlo,109,1.1170361042022705,3,50,1,-1,-2
MonteCarlo,draw,473,4.13062310218811,3,50,1,-1,-2
MonteCarlo,MonteCarlo,183,1.8220579624176025,3,50,1,-1,-2
MonteCarlo,MonteCarlo,87,0.888404130935669,3,50,1,-1,-2
MonteCarlo,MonteCarlo,79,0.811845064163208,3,50,1,-1,-2
MonteCarlo,draw,354,3.0048928260803223,3,50,1,-1,-2
MonteCarlo,MonteCarlo,83,0.8599328994750977,3,50,1,-1,-2
MonteCarlo,MonteCarlo,17,0.2054588794708252,3,50,1,-1,-2
MonteCarlo,draw,498,4.144304037094116,3,50,1,-1,-2
MonteCarlo,MonteCarlo,179,1.5635151863098145,3,50,1,-1,-2
MonteCarlo,MonteCarlo,119,1.0918350219726562,3,50,1,-1,-2
MonteCarlo,draw,462,3.4343209266662598,3,50,1,-1,-2
MonteCarlo,MonteCarlo,33,0.3489542007446289,3,50,1,-1,-2
MonteCarlo,MonteCarlo,121,1.14711594581604,3,50,1,-1,-2
MonteCarlo,draw,351,2.71104097366333,3,50,1,-1,-2
MonteCarlo,draw,414,3.111703872680664,3,50,1,-1,-2
MonteCarlo,MonteCarlo,205,1.8716778755187988,3,50,1,-1,-2
MonteCarlo,Random,64,0.6209020614624023,3,50,1,-1,-2
MonteCarlo,MonteCarlo,163,1.6057541370391846,3,50,1,-1,-2
MonteCarlo,MonteCarlo,59,0.5891380310058594,3,50,1,-1,-2
MonteCarlo,MonteCarlo,29,0.28186798095703125,3,50,1,-1,-2
MonteCarlo,draw,464,4.518238067626953,3,50,1,-1,-2
MonteCarlo,draw,513,4.498288869857788,3,50,1,-1,-2
MonteCarlo,MonteCarlo,53,0.5687379837036133,3,50,1,-1,-2
MonteCarlo,MonteCarlo,49,0.6059210300445557,3,50,1,-1,-2
MonteCarlo,MonteCarlo,19,0.19253182411193848,3,50,1,-1,-2
MonteCarlo,draw,379,3.418470859527588,3,50,1,-1,-2
MonteCarlo,draw,350,3.434814929962158,3,50,1,-1,-2
MonteCarlo,MonteCarlo,45,0.5041148662567139,3,50,1,-1,-2
MonteCarlo,MonteCarlo,153,1.672199010848999,3,50,1,-1,-2
MonteCarlo,draw,427,3.921619176864624,3,50,1,-1,-2
MonteCarlo,draw,339,3.1506619453430176,3,50,1,-1,-2
MonteCarlo,MonteCarlo,25,0.25238704681396484,3,50,1,-1,-2
MonteCarlo,draw,430,3.8214399814605713,3,50,1,-1,-2
MonteCarlo,draw,437,3.779705047607422,3,50,1,-1,-2
MonteCarlo,MonteCarlo,153,1.5049068927764893,3,50,1,-1,-2
MonteCarlo,draw,475,3.622493028640747,3,50,1,-1,-2
MonteCarlo,MonteCarlo,99,0.9885571002960205,3,50,1,-1,-2
MonteCarlo,draw,304,2.5556302070617676,3,50,1,-1,-2
MonteCarlo,Random,74,0.8836050033569336,3,50,1,-1,-2
MonteCarlo,draw,505,4.721678018569946,3,50,1,-1,-2
MonteCarlo,MonteCarlo,45,0.509124755859375,3,50,1,-1,-2
MonteCarlo,MonteCarlo,125,1.2534370422363281,3,50,1,-1,-2
MonteCarlo,MonteCarlo,117,1.1550941467285156,3,50,1,-1,-2
MonteCarlo,draw,608,4.5590410232543945,3,50,1,-1,-2
MonteCarlo,MonteCarlo,79,0.7885220050811768,3,50,1,-1,-2
MonteCarlo,draw,371,2.9578399658203125,3,50,1,-1,-2
MonteCarlo,draw,368,3.1493330001831055,3,50,1,-1,-2
MonteCarlo,MonteCarlo,191,1.6727981567382812,3,50,1,-1,-2
MonteCarlo,MonteCarlo,107,1.0310778617858887,3,50,1,-1,-2
MonteCarlo,MonteCarlo,175,1.8770880699157715,3,50,1,-1,-2
MonteCarlo,MonteCarlo,191,2.354367971420288,3,50,1,-1,-2
MonteCarlo,draw,653,6.028943061828613,3,50,1,-1,-2
MonteCarlo,draw,529,4.177037954330444,3,50,1,-1,-2
MonteCarlo,MonteCarlo,65,0.6478610038757324,3,50,1,-1,-2
MonteCarlo,MonteCarlo,77,0.770164966583252,3,50,1,-1,-2
MonteCarlo,MonteCarlo,17,0.18381118774414062,3,50,1,-1,-2
MonteCarlo,MonteCarlo,183,1.807710886001587,3,50,1,-1,-2
MonteCarlo,draw,468,3.5468931198120117,3,50,1,-1,-2
MonteCarlo,draw,505,4.078687906265259,3,50,1,-1,-2
MonteCarlo,MonteCarlo,177,1.771897792816162,3,50,1,-1,-2
MonteCarlo,MonteCarlo,47,0.4539222717285156,3,50,1,-1,-2
MonteCarlo,MonteCarlo,73,0.6930282115936279,3,50,1,-1,-2
MonteCarlo,draw,594,4.375140190124512,3,50,1,-1,-2
MonteCarlo,draw,458,3.461750030517578,3,50,1,-1,-2
MonteCarlo,MonteCarlo,39,0.3946850299835205,3,50,1,-1,-2
MonteCarlo,draw,473,3.760885000228882,3,50,1,-1,-2
MonteCarlo,draw,556,4.054412841796875,3,50,1,-1,-2
MonteCarlo,MonteCarlo,89,0.9100351333618164,3,50,1,-1,-2
MonteCarlo,MonteCarlo,117,1.0907678604125977,3,50,1,-1,-2
MonteCarlo,Random,94,0.9701201915740967,3,50,1,-1,-2
MonteCarlo,MonteCarlo,131,1.286203145980835,3,50,1,-1,-2
MonteCarlo,draw,576,4.348759174346924,3,50,1,-1,-2
MonteCarlo,MonteCarlo,97,1.0153558254241943,3,50,1,-1,-2
